1628276100000,42751.33000000,42837.39000000,42749.00000000,42792.95000000,86.66299200,1628276399999,3708291.36333144,3069,51.84311700,2218296.31890714,0
1628276400000,42792.95000000,42870.37000000,42778.52000000,42783.35000000,170.67162300,1628276699999,7310654.06026327,3957,88.26654900,3780973.23262199,0
1628276700000,42783.35000000,42906.26000000,42783.34000000,42901.05000000,113.41324700,1628276999999,4861292.49731931,3602,57.99293300,2485966.38723238,0
1628277000000,42901.05000000,42919.99000000,42842.02000000,42873.39000000,120.36982000,1628277299999,5161227.74100821,3210,47.02184100,2016177.33963719,0
1628277300000,42873.39000000,43009.33000000,42870.00000000,42996.11000000,234.17328100,1628277599999,10062965.82154529,5880,122.05531100,5244749.39937683,0
1628277600000,42996.11000000,42996.11000000,42765.26000000,42803.78000000,238.69747800,1628277899999,10229374.55429044,5465,93.02818900,3985694.04879726,0
1628277900000,42803.78000000,42892.16000000,42803.78000000,42853.01000000,227.48281000,1628278199999,9750083.84943673,3664,83.45774900,3577091.84790353,0
1628278200000,42853.01000000,42983.68000000,42834.53000000,42918.71000000,209.62522700,1628278499999,8998841.58189870,4941,134.73658100,5784083.05774069,0
1628278500000,42918.71000000,42950.00000000,42879.81000000,42943.04000000,105.91317300,1628278799999,4546046.03127835,3116,54.27821000,2329773.99960750,0
1628278800000,42943.01000000,42983.67000000,42923.44000000,42962.92000000,234.02531500,1628279099999,10052683.05430207,3863,108.83719800,4675263.08919726,0
1628279100000,42962.91000000,42971.14000000,42814.01000000,42825.05000000,329.38584600,1628279399999,14121736.89782619,5420,148.12559800,6349781.80574935,0
1628279400000,42825.06000000,42949.84000000,42823.96000000,42888.97000000,327.24755600,1628279699999,14035420.19173134,5078,162.36403500,6963113.94705006,0
1628279700000,42888.96000000,42910.00000000,42727.97000000,42901.17000000,377.57665100,1628279999999,16170876.18683302,5675,198.72687800,8509712.72824576,0
1628280000000,42901.18000000,42967.68000000,42863.15000000,42911.47000000,323.69422900,1628280299999,13892961.48242719,7598,159.04848100,6827130.70938944,0
1628280300000,42911.47000000,42922.56000000,42800.00000000,42862.74000000,226.37992200,1628280599999,9705251.92317887,7670,104.01844300,4459199.18759639,0
1628280600000,42862.74000000,42894.73000000,42762.76000000,42823.14000000,277.39549900,1628280899999,11883104.57250459,7717,128.11445200,5488379.00411926,0
1628280900000,42823.14000000,42860.00000000,42720.00000000,42769.00000000,215.43050300,1628281199999,9221420.72280558,8348,101.27346500,4335028.41416865,0
1628281200000,42769.00000000,42799.17000000,42697.67000000,42748.17000000,155.81758900,1628281499999,6662161.45244124,7098,67.11748300,2870449.32787701,0
1628281500000,42748.17000000,42753.99000000,42450.00000000,42641.60000000,533.70746400,1628281799999,22725562.78680152,15608,256.82472900,10935550.18388291,0
1628281800000,42641.61000000,42870.37000000,42633.12000000,42794.53000000,315.40574400,1628282099999,13496023.18594699,9907,161.87341300,6925188.84048491,0
1628282100000,42794.52000000,42835.96000000,42750.00000000,42806.32000000,212.59409800,1628282399999,9097425.83503099,7399,123.31223600,5276451.48048071,0
1628282400000,42807.90000000,42816.85000000,42713.46000000,42764.42000000,173.47119500,1628282699999,7420031.65881770,6889,80.68482200,3450861.85618372,0
